Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/15/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         3.020000	    0.174620	    0.174620
         3.025000	    0.174091	    0.174091
         3.030000	    0.173562	    0.173562
         3.035000	    0.173031	    0.173031
         3.040000	    0.172499	    0.172499
         3.045000	    0.171967	    0.171967
         3.050000	    0.171435	    0.171435
         3.055000	    0.170902	    0.170902
         3.060000	    0.170368	    0.170368
         3.065000	    0.169833	    0.169833
         3.070000	    0.169297	    0.169297
         3.075000	    0.168760	    0.168760
         3.080000	    0.168221	    0.168221
         3.085000	    0.167683	    0.167683
         3.090000	    0.167144	    0.167144
         3.095000	    0.166604	    0.166604
         3.100000	    0.166064	    0.166064
         3.105000	    0.165522	    0.165522
         3.110000	    0.164979	    0.164979
         3.115000	    0.164437	    0.164437
         3.120000	    0.163894	    0.163894
         3.125000	    0.163350	    0.163350
         3.130000	    0.162805	    0.162805
         3.135000	    0.162259	    0.162259
         3.140000	    0.161712	    0.161712
         3.145000	    0.161165	    0.161165
         3.150000	    0.160618	    0.160618
         3.155000	    0.160069	    0.160069
         3.160000	    0.159519	    0.159519
         3.165000	    0.158969	    0.158969
         3.170000	    0.158418	    0.158418
         3.175000	    0.157866	    0.157866
         3.180000	    0.157315	    0.157315
         3.185000	    0.156762	    0.156762
         3.190000	    0.156208	    0.156208
         3.195000	    0.155652	    0.155652
         3.200000	    0.155097	    0.155097
         3.205000	    0.154542	    0.154542
         3.210000	    0.153986	    0.153986
         3.215000	    0.153428	    0.153428
         3.220000	    0.152870	    0.152870
         3.225000	    0.152310	    0.152310
         3.230000	    0.151751	    0.151751
         3.235000	    0.151191	    0.151191
         3.240000	    0.150630	    0.150630
         3.245000	    0.150069	    0.150069
         3.250000	    0.149506	    0.149506
         3.255000	    0.148942	    0.148942
         3.260000	    0.148379	    0.148379
         3.265000	    0.147815	    0.147815
         3.270000	    0.147250	    0.147250
         3.275000	    0.146683	    0.146683
         3.280000	    0.146116	    0.146116
         3.285000	    0.145549	    0.145549
         3.290000	    0.144981	    0.144981
         3.295000	    0.144413	    0.144413
         3.300000	    0.143844	    0.143844
         3.305000	    0.143273	    0.143273
         3.310000	    0.142702	    0.142702
         3.315000	    0.142131	    0.142131
